Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Max Fischbach;16245;BC Comet Nürnberg;1;189;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Max Fischbach;16245;BC Comet Nürnberg;2;197;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Max Fischbach;16245;BC Comet Nürnberg;3;193;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Max Fischbach;16245;BC Comet Nürnberg;4;199;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Max Fischbach;16245;BC Comet Nürnberg;5;205;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;0;178;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;1;187;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;2;184;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;3;192;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;4;192;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;5;198;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Volker Lüthje;7601;Bajuwaren München 1;0;224;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Volker Lüthje;7601;Bajuwaren München 1;1;226;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Volker Lüthje;7601;Bajuwaren München 1;2;217;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Volker Lüthje;7601;Bajuwaren München 1;3;220;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Volker Lüthje;7601;Bajuwaren München 1;4;226;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Volker Lüthje;7601;Bajuwaren München 1;5;237;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;0;224;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;1;231;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;2;219;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;3;227;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;4;224;0
2026;2026-05-01;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;1;Vorlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;5;244;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Aaron Schlemmer;38977;Phönix Lauf 2;0;167;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Aaron Schlemmer;38977;Phönix Lauf 2;1;169;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Aaron Schlemmer;38977;Phönix Lauf 2;2;179;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Aaron Schlemmer;38977;Phönix Lauf 2;3;181;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Aaron Schlemmer;38977;Phönix Lauf 2;4;177;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Aaron Schlemmer;38977;Phönix Lauf 2;5;189;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Achhammer Klara;38760;HighRoller Rosenheim 2;0;177;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Achhammer Klara;38760;HighRoller Rosenheim 2;1;176;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Achhammer Klara;38760;HighRoller Rosenheim 2;2;177;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Achhammer Klara;38760;HighRoller Rosenheim 2;3;184;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Achhammer Klara;38760;HighRoller Rosenheim 2;4;183;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Achhammer Klara;38760;HighRoller Rosenheim 2;5;193;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Hartmann Benedikt;38112;Bavaria Unterföhring 1;0;190;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Hartmann Benedikt;38112;Bavaria Unterföhring 1;1;186;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Hartmann Benedikt;38112;Bavaria Unterföhring 1;2;199;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Hartmann Benedikt;38112;Bavaria Unterföhring 1;3;197;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Hartmann Benedikt;38112;Bavaria Unterföhring 1;4;206;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Hartmann Benedikt;38112;Bavaria Unterföhring 1;5;200;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;0;192;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;1;197;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;2;197;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;3;206;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;4;207;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;5;208;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marco Hürdler;25271;Donaubowler Regensburg 1;0;172;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marco Hürdler;25271;Donaubowler Regensburg 1;1;188;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marco Hürdler;25271;Donaubowler Regensburg 1;2;175;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marco Hürdler;25271;Donaubowler Regensburg 1;3;187;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marco Hürdler;25271;Donaubowler Regensburg 1;4;196;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marco Hürdler;25271;Donaubowler Regensburg 1;5;195;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;0;207;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;1;208;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;2;212;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;3;206;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;4;221;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;5;212;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Max Fischbach;16245;BC Comet Nürnberg;0;198;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Max Fischbach;16245;BC Comet Nürnberg;1;198;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Max Fischbach;16245;BC Comet Nürnberg;2;199;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Max Fischbach;16245;BC Comet Nürnberg;3;200;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Max Fischbach;16245;BC Comet Nürnberg;4;213;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Max Fischbach;16245;BC Comet Nürnberg;5;200;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;0;185;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;1;194;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;2;192;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;3;188;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;4;193;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Sebastian Lohse;27134;BC EMAX Unterföhring 2;5;201;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Volker Lüthje;7601;Bajuwaren München 1;0;227;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Volker Lüthje;7601;Bajuwaren München 1;1;227;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Volker Lüthje;7601;Bajuwaren München 1;2;222;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Volker Lüthje;7601;Bajuwaren München 1;3;226;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Volker Lüthje;7601;Bajuwaren München 1;4;227;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Volker Lüthje;7601;Bajuwaren München 1;5;239;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;0;228;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;1;224;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;2;233;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;3;227;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;4;236;0
2026;2026-05-02;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;2;Zwischenlauf;Wimmer Peter;7425;BSC HighRoller Rosenheim 1;5;243;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Aaron Schlemmer;38977;Phönix Lauf 2;0;172;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Aaron Schlemmer;38977;Phönix Lauf 2;1;185;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Aaron Schlemmer;38977;Phönix Lauf 2;2;182;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Aaron Schlemmer;38977;Phönix Lauf 2;3;186;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Aaron Schlemmer;38977;Phönix Lauf 2;4;181;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Aaron Schlemmer;38977;Phönix Lauf 2;5;179;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Achhammer Klara;38760;HighRoller Rosenheim 2;0;174;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Achhammer Klara;38760;HighRoller Rosenheim 2;1;184;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Achhammer Klara;38760;HighRoller Rosenheim 2;2;194;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Achhammer Klara;38760;HighRoller Rosenheim 2;3;189;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Achhammer Klara;38760;HighRoller Rosenheim 2;4;191;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Achhammer Klara;38760;HighRoller Rosenheim 2;5;189;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Hartmann Benedikt;38112;Bavaria Unterföhring 1;0;187;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Hartmann Benedikt;38112;Bavaria Unterföhring 1;1;200;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Hartmann Benedikt;38112;Bavaria Unterföhring 1;2;194;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Hartmann Benedikt;38112;Bavaria Unterföhring 1;3;196;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Hartmann Benedikt;38112;Bavaria Unterföhring 1;4;197;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Hartmann Benedikt;38112;Bavaria Unterföhring 1;5;211;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;0;210;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;1;203;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;2;209;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;3;213;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;4;206;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Klaus Weiske;7182;Mainauenbowler Bayreuth Land 2;5;224;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marco Hürdler;25271;Donaubowler Regensburg 1;0;179;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marco Hürdler;25271;Donaubowler Regensburg 1;1;180;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marco Hürdler;25271;Donaubowler Regensburg 1;2;190;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marco Hürdler;25271;Donaubowler Regensburg 1;3;178;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marco Hürdler;25271;Donaubowler Regensburg 1;4;189;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marco Hürdler;25271;Donaubowler Regensburg 1;5;185;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;0;204;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;1;208;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;2;210;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;3;211;0
2026;2026-05-03;Dream Bowl Palace Unterfoehring;tournament;Nordbayerische Meisterschaft;3;Finale;Marina Weiske;7154;Mainauenbowler Bayreuth Land 2;4;213;0
